0.1034961157
0.2561818026
-1.9526033653
0.5591400539
0.6164098725
-0.6898117743
0.5807697202
0.4214033317
0.9578817122
-0.1274050909
0.1450064905
0.1160524417
0.1500618714
0.8508856875
0.8645044959
-0.4358821194
-0.1035977756
0.9721463629
0.6647903701
0.1036349738
-0.1514765636
0.4016860619
0.4520410389
-2.0968172055
-1.9548129629
0.3790756594
-1.4566188828
0.0436528677
-0.0420770810
0.6295238470
-5.0973628587
-1.9531389889
0.9037385395
0.7431758265
-0.8501452276
0.1639424611
0.2764242705
0.6889248409
0.5551712640
0.5197977576
0.4487419034
0.4823699704
0.3465800361
0.1567340862
0.2043027653
-3.5077871075
