0.4367929021,-0.2684582399,-0.0451956427,0.3094390804,0.0597456621,0.3635463071,0.1237181117,-0.3681822211,-0.0678126573,-0.2913637145,-0.2369443106,0.4763313424,-0.8578910455,0.3400906029,0.1278360782,-0.0991825024,0.1490949972,0.0752055226,0.1592555734,0.0630345977,-0.0307158543,0.4663835382,0.1762360481,0.4057886204,-0.4075249348,-0.4463123115,0.2849009767,0.1771871315,-0.2390226491,-0.3066846401,0.0692448004,0.1642374019,-0.3310566786,-0.1209321562,0.5082621886,0.4141678433,-0.1713914045,-0.4693454740,0.2755029112,-0.1154456496,-0.3596571356,0.5060543793,0.3942075308,0.1730409095,0.1783332950,-0.1557401729
0.3854318563,1.1298243085,1.0654536408,0.4178475812,0.0572883939,1.3397858729,-0.3557471397,-0.0854319514,-0.1257333690,1.2249021183,0.1494882015,-0.1382957906,0.7350098896,-0.9906024477,-0.5029909220,1.9535019790,0.5309666800,0.0369864113,0.1030939801,0.5110171683,1.5302954907,-0.4453197208,0.6012228753,1.0675673931,1.0204426770,-0.2315144125,1.3390692940,0.4552691597,1.1992151863,0.3738259208,2.0953700455,1.0910416200,-0.1532326444,-0.0936085139,1.6613662040,-0.2133710185,0.4647103042,-0.1299274790,-0.1052813955,0.9951319024,0.1466953540,0.2229304017,-0.3143265793,-0.0391739081,-0.3436039804,1.3659702091
